year,id,wrkstat,occ10,prestg10,marital,educ,age,degree,major1,biokids,sex,race,income16,rincom16,pres16,pres20,happy,health,natspac,natenvir,natheal,natcrime,reg16,yrlvmus,yrartxbt,yrmovie,artsout,yrcreat,yrrdg,yrtour,yrstmus,yrarmus,yrstpo,yrarpo,yrclass,yrpod,cvdlvmus,cvdart,cvdmov,cvdcreat,cvdrdg,cvdtour,cvdstmus,cvdarmus,cvdstpo,cvdarpo,cvdclass,cvdpod
2022,3265,8,7200,45,4,12,39,1,NA,4,1,3,16,0,NA,NA,3,4,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,3266,8,9610,22,1,12,57,1,NA,NA,1,1,2,0,NA,NA,2,3,3,1,1,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,3267,2,6230,44,1,0,25,0,NA,NA,2,1,11,11,NA,NA,1,4,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,3268,1,7700,50,1,12,49,1,NA,NA,1,1,20,17,NA,NA,2,3,2,1,1,3,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,3269,1,6230,44,1,14,58,2,49,0,1,1,15,15,2,2,1,2,NA,NA,NA,NA,7,1,2,2,1,1,1,1,1,1,2,2,1,2,2,2,4,2,2,3,3,2,4,4,2,4
2022,3270,8,NA,NA,5,15,22,1,NA,NA,1,1,19,0,NA,NA,1,1,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,3271,1,3600,48,4,8,28,0,NA,NA,2,1,18,0,NA,NA,3,2,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,3272,1,NA,NA,1,14,NA,2,NA,NA,1,1,NA,NA,NA,4,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,3273,8,5130,28,2,15,56,2,64,3,2,1,16,0,1,1,2,3,NA,NA,NA,NA,3,2,2,2,NA,NA,1,2,2,2,2,2,1,2,4,4,4,4,3,4,4,4,4,4,3,4
2022,3274,5,4700,38,1,13,87,1,NA,NA,1,1,NA,0,1,1,1,3,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,3275,8,6230,44,3,11,55,0,NA,NA,1,1,2,0,2,2,3,3,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,3276,4,8140,38,5,11,46,1,NA,1,1,1,16,10,NA,NA,2,2,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,3277,1,5400,38,3,13,56,1,NA,0,2,1,14,14,1,3,3,2,NA,NA,NA,NA,7,2,2,2,NA,1,1,2,2,1,2,2,1,2,2,4,2,2,2,4,4,2,4,4,1,4
2022,3278,5,630,47,2,18,74,4,61,NA,1,1,21,0,2,2,2,3,NA,NA,NA,NA,5,2,2,2,NA,2,1,2,1,1,2,2,1,1,4,4,4,2,2,4,2,2,4,4,2,2
2022,3279,5,1010,63,1,15,66,1,NA,NA,1,1,26,21,2,2,1,1,1,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,3280,5,2040,66,5,20,70,4,47,0,1,1,19,6,3,NA,1,2,2,3,1,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,3281,1,6260,28,1,12,22,1,NA,2,1,1,18,14,NA,2,1,2,3,3,3,3,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,3282,7,136,53,1,13,56,2,9,3,2,1,15,0,2,2,2,2,NA,NA,NA,NA,7,1,1,1,NA,1,1,1,1,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2
2022,3283,1,3500,69,3,16,39,2,36,1,2,1,10,10,1,1,2,3,1,1,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,3284,5,1050,48,1,14,63,2,27,1,2,1,20,15,2,2,2,2,1,1,1,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,3285,5,110,60,1,14,62,1,NA,0,2,1,15,0,2,2,1,3,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,3286,5,3060,80,1,20,79,4,34,3,1,1,26,26,1,1,1,2,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,3287,1,6200,49,1,12,26,1,NA,2,1,1,19,18,NA,2,2,3,3,2,3,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,3288,1,10,72,1,19,39,4,27,NA,1,1,26,26,2,2,1,1,3,2,2,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,3289,5,9130,35,3,15,56,1,NA,NA,1,1,15,0,2,2,3,3,1,2,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,3290,1,7930,37,1,10,24,0,NA,NA,1,1,16,16,2,NA,2,2,2,1,2,2,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,3291,1,2000,51,4,16,48,3,70,NA,1,1,20,20,2,2,3,2,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,3292,1,2310,61,1,18,45,3,25,NA,2,1,23,14,2,2,1,2,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,3293,5,9830,62,3,12,45,1,NA,NA,1,2,19,11,NA,1,2,3,3,1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,3294,1,2010,54,1,19,50,4,82,NA,2,1,25,20,1,1,2,2,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,3295,1,310,39,5,12,36,1,NA,NA,2,2,16,16,4,NA,2,3,3,1,1,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,3296,1,9830,62,1,16,26,3,70,NA,1,1,19,19,NA,NA,1,1,2,1,1,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,3297,7,3955,32,1,14,30,1,NA,NA,2,1,15,0,NA,NA,2,2,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,3298,1,9830,62,5,12,39,1,NA,NA,1,2,16,16,NA,NA,3,1,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,3299,8,4600,35,4,12,61,1,NA,1,2,1,10,0,NA,NA,3,3,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,3300,1,700,51,1,16,28,3,55,0,2,1,22,NA,NA,2,3,2,NA,NA,NA,NA,4,2,2,1,1,2,2,2,2,2,2,2,1,1,4,4,2,1,2,4,2,2,4,4,1,2
2022,3301,1,5700,47,5,15,23,1,NA,0,1,1,15,15,NA,NA,2,3,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,3302,1,1530,70,5,16,25,3,40,NA,2,1,18,18,1,1,2,1,2,1,1,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,3303,1,4020,33,3,12,51,1,NA,NA,2,3,14,13,NA,NA,3,3,1,2,2,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,3304,5,9830,62,5,14,NA,1,NA,NA,2,1,18,0,2,1,2,2,2,1,1,1,4,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1
2022,3305,1,4700,38,5,8,29,0,NA,5,2,2,11,0,NA,NA,3,3,NA,NA,NA,NA,4,2,2,1,2,2,1,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4
2022,3306,5,4430,18,3,14,77,2,16,1,1,1,17,17,2,2,3,2,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,3307,1,700,51,3,16,46,2,9,NA,2,1,17,15,2,2,2,2,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,3308,5,1460,70,1,14,47,2,74,NA,1,1,12,NA,NA,NA,2,4,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,3309,1,2320,64,1,20,44,4,NA,NA,2,1,23,20,2,2,2,2,2,1,2,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,3310,1,820,52,1,14,49,2,9,NA,2,1,21,21,1,1,1,2,2,1,2,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,3311,1,8965,35,1,16,48,3,18,1,1,1,25,25,NA,3,1,2,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,3312,1,410,41,1,17,31,3,12,NA,2,1,20,18,2,2,1,1,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,3313,1,3300,61,4,12,38,1,NA,4,2,1,15,15,2,2,3,3,2,1,1,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,3314,1,430,39,3,20,45,4,42,NA,2,1,23,23,2,2,1,2,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,3315,1,2540,48,1,15,34,2,70,NA,1,1,17,17,NA,NA,1,1,NA,NA,NA,NA,9,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,2,3,3,3,2,2,2,2
2022,3316,1,7315,45,2,11,55,0,NA,NA,1,1,20,20,NA,NA,3,2,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,3317,1,230,59,3,16,59,3,1,NA,2,2,14,14,NA,NA,2,3,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,3318,1,4020,33,3,13,56,1,NA,NA,1,1,19,16,2,2,2,3,NA,NA,NA,NA,8,1,2,1,1,2,2,1,1,1,2,2,2,2,3,2,2,4,4,2,2,2,4,4,4,2
2022,3319,1,3710,66,1,12,47,1,NA,3,1,1,21,21,2,2,2,2,1,1,2,1,4,2,2,1,2,2,2,2,1,1,2,2,1,2,4,4,2,4,4,4,4,4,2,4,2,2
2022,3320,2,6230,44,3,12,47,1,NA,NA,1,2,15,2,NA,NA,3,2,3,1,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,3321,6,NA,NA,5,13,19,1,NA,0,1,1,NA,0,NA,NA,3,3,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,3322,5,7340,44,1,12,66,1,NA,NA,1,1,NA,0,2,2,2,2,NA,1,NA,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,3323,3,4010,38,1,12,30,1,NA,NA,2,1,20,11,2,NA,2,2,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,3324,1,430,39,1,12,49,1,NA,NA,1,1,19,16,2,3,2,2,1,2,1,1,5,1,2,1,2,2,2,2,2,2,2,2,2,2,4,4,2,4,4,4,4,NA,4,4,4,3
2022,3325,1,5500,38,1,14,38,1,NA,3,2,1,14,14,NA,NA,3,3,3,1,3,1,4,2,2,2,NA,2,1,2,1,1,1,1,2,2,4,4,4,4,4,4,4,2,2,2,4,4
2022,3326,2,4220,24,3,18,57,3,63,2,2,1,11,3,NA,NA,2,2,3,1,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,3327,2,5700,47,3,12,70,1,NA,NA,2,1,14,11,NA,NA,2,2,3,2,1,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,3328,4,8965,35,3,12,45,1,NA,NA,1,1,12,12,NA,NA,3,3,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,3329,5,4700,38,3,12,84,1,NA,NA,2,1,4,0,3,3,2,2,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,3330,5,9120,35,4,16,69,3,42,NA,2,1,18,0,2,2,2,3,2,3,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,3331,1,4130,16,5,16,27,3,70,NA,1,1,17,17,NA,NA,2,2,NA,1,1,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,3332,7,4760,31,3,14,70,1,NA,NA,1,1,14,0,2,2,2,4,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,3333,8,4140,20,3,12,38,1,NA,0,1,1,1,0,NA,NA,3,4,3,1,1,3,4,2,2,2,NA,1,1,2,2,2,2,1,1,2,4,4,4,1,2,4,2,1,4,2,1,4
2022,3334,5,2340,38,1,16,76,3,19,3,1,1,20,0,2,2,2,1,2,3,3,3,2,2,2,2,NA,1,1,2,2,2,2,2,2,2,4,4,4,4,2,4,4,3,4,4,4,4
2022,3335,1,5260,36,3,18,40,4,14,5,2,1,21,21,1,1,1,2,NA,NA,NA,NA,9,1,1,1,1,1,2,1,2,1,2,2,1,2,3,3,1,2,3,3,2,1,4,4,2,4
2022,3336,1,7340,44,1,13,61,1,NA,2,2,1,20,0,NA,2,2,2,NA,2,1,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,3337,1,9130,35,1,11,36,0,NA,1,1,1,18,18,NA,2,3,2,NA,NA,NA,NA,4,2,2,2,NA,1,2,2,2,1,2,2,2,2,3,4,3,2,2,4,2,2,3,4,4,2
2022,3338,7,NA,NA,1,12,36,1,NA,NA,2,1,18,0,NA,NA,1,1,2,2,3,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,3339,2,9130,35,1,14,35,1,NA,NA,1,1,15,13,2,2,3,2,2,3,3,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,3340,5,2200,74,2,18,74,4,9,NA,1,1,21,0,2,2,3,2,1,2,3,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,3341,1,430,39,1,16,56,3,70,NA,1,1,26,22,2,2,2,2,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,3342,6,9830,62,1,18,49,1,NA,NA,1,1,20,18,2,2,2,2,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,3343,5,9830,62,1,12,65,1,NA,3,1,2,16,0,2,NA,3,2,3,2,2,1,1,2,2,2,NA,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,2,4,4
2022,3344,1,410,41,1,14,48,1,NA,NA,2,1,26,16,NA,2,2,2,3,3,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,3345,1,2310,61,1,18,33,3,16,NA,2,1,20,16,2,2,2,3,3,1,2,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,3346,1,7200,45,1,14,56,1,NA,2,1,1,20,18,3,1,2,2,NA,NA,NA,NA,3,2,2,2,NA,2,2,2,1,1,2,2,2,2,4,4,4,4,4,4,NA,4,4,4,4,4
2022,3347,1,1360,65,5,18,40,3,18,NA,1,1,19,19,NA,2,2,2,3,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,3348,1,7200,45,5,13,60,1,NA,NA,1,1,19,19,1,1,2,2,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,3349,5,3850,60,2,19,68,4,16,5,1,1,11,0,NA,NA,3,4,NA,NA,NA,NA,3,2,2,2,NA,2,2,2,2,1,2,2,2,2,4,4,4,4,4,4,3,2,4,4,4,4
2022,3350,2,4030,21,2,7,62,0,NA,NA,2,1,15,7,2,2,2,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,3351,5,6200,49,1,12,72,1,NA,NA,1,1,20,0,2,2,1,2,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,3352,1,110,60,5,14,24,2,14,NA,1,1,25,12,NA,2,2,2,2,1,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,3353,5,5220,51,1,14,NA,2,9,NA,2,1,20,0,2,2,1,1,2,1,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,3354,5,3255,64,2,16,71,3,36,0,2,1,17,0,1,1,2,2,NA,NA,NA,NA,3,2,1,1,1,1,1,2,2,2,2,2,2,1,4,2,3,2,1,4,4,4,4,4,4,3
2022,3355,1,7000,43,1,12,59,1,NA,3,2,1,20,19,NA,2,2,2,NA,NA,NA,NA,3,2,2,2,NA,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4
2022,3356,2,1410,73,3,17,62,3,18,NA,1,1,21,21,2,2,1,2,1,3,2,1,3,2,1,2,1,2,1,2,2,2,2,2,1,2,3,2,4,3,4,4,4,4,4,4,3,3
2022,3357,1,6230,44,1,12,32,1,NA,NA,1,1,22,19,2,2,1,2,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,3358,4,7220,45,5,12,38,1,NA,0,1,1,12,0,NA,NA,3,3,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,3359,1,6840,40,1,12,38,1,NA,1,1,1,22,22,3,3,2,2,1,2,1,2,3,2,2,1,2,2,2,2,1,1,2,2,2,2,1,4,2,4,4,4,2,2,2,4,4,4
2022,3360,5,5620,25,2,12,62,1,NA,3,2,1,16,0,1,1,2,3,2,1,1,2,3,2,2,2,NA,1,1,1,1,1,2,1,1,1,4,4,4,1,1,2,3,3,4,3,4,1
2022,3361,1,220,53,NA,14,NA,1,NA,0,1,1,21,0,2,2,2,2,1,3,1,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,3362,1,NA,NA,1,12,70,1,NA,NA,1,1,20,20,NA,1,2,2,3,1,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,3363,2,3255,64,1,16,42,3,36,6,2,1,26,20,1,1,2,2,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,3364,7,NA,NA,1,15,31,1,NA,NA,2,1,22,NA,NA,1,3,3,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,3365,1,8030,40,1,14,63,2,51,1,1,1,21,20,2,2,2,2,1,1,2,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,3366,4,7810,28,5,16,50,1,NA,0,1,1,20,0,1,1,3,4,NA,NA,NA,NA,3,2,2,2,NA,2,1,2,1,1,2,2,2,1,3,3,4,4,2,4,4,2,1,1,4,4
2022,3367,1,3050,66,1,17,35,4,38,2,1,1,NA,NA,NA,2,1,2,NA,NA,NA,NA,3,2,2,2,NA,2,1,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4
2022,3368,1,3535,52,1,16,39,3,8,3,2,1,20,18,2,2,2,2,NA,NA,NA,NA,3,1,2,1,1,1,1,2,1,1,2,2,1,1,1,4,3,2,2,4,2,2,2,2,3,2
2022,3369,1,6200,49,1,13,40,1,NA,NA,1,1,22,20,2,2,1,2,1,2,3,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,3370,8,5860,32,3,12,62,1,NA,NA,2,1,16,16,NA,NA,2,2,3,1,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,3371,5,3740,59,1,13,67,1,NA,2,1,1,22,0,1,1,2,1,NA,NA,NA,NA,3,2,2,1,1,2,1,2,1,1,2,2,2,2,4,4,3,4,2,4,4,4,4,4,4,4
2022,3372,5,4810,47,1,12,57,1,NA,NA,2,1,26,3,2,1,2,2,2,2,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,3373,7,800,60,1,16,46,3,1,NA,2,1,26,0,2,2,2,2,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,3374,7,4700,38,1,16,28,3,32,2,2,1,22,13,2,2,1,1,NA,NA,NA,NA,3,1,1,1,2,1,1,2,2,2,2,2,2,2,4,4,4,4,2,4,4,4,4,4,4,4
2022,3375,2,2200,74,1,20,74,4,33,0,2,1,24,17,1,1,1,1,2,1,1,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
